id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
545909,27,BlockedShot,0.794000015,0.420999985,0.104346722,Juan Mata,h,554,DirectFreekick,2015,LeftFoot,81,Manchester United,Tottenham,1,0,08/08/2015 15:45,,Standard
545910,27,BlockedShot,0.86,0.627000008,0.064342201,Memphis Depay,h,555,SetPiece,2015,RightFoot,81,Manchester United,Tottenham,1,0,08/08/2015 15:45,Ashley Young,Pass
545911,35,BlockedShot,0.843000031,0.332999992,0.057156816,Juan Mata,h,554,OpenPlay,2015,LeftFoot,81,Manchester United,Tottenham,1,0,08/08/2015 15:45,Wayne Rooney,Pass
545912,35,MissedShots,0.848000031,0.532999992,0.09214139,Juan Mata,h,554,OpenPlay,2015,LeftFoot,81,Manchester United,Tottenham,1,0,08/08/2015 15:45,,Tackle
545913,40,BlockedShot,0.811999969,0.706999969,0.035742015,Memphis Depay,h,555,OpenPlay,2015,RightFoot,81,Manchester United,Tottenham,1,0,08/08/2015 15:45,Michael Carrick,BallRecovery
545915,49,MissedShots,0.725,0.545,0.021224665,Memphis Depay,h,555,OpenPlay,2015,LeftFoot,81,Manchester United,Tottenham,1,0,08/08/2015 15:45,Wayne Rooney,Pass
545916,64,SavedShot,0.895999985,0.597000008,0.103004262,Ashley Young,h,631,OpenPlay,2015,RightFoot,81,Manchester United,Tottenham,1,0,08/08/2015 15:45,,None
545917,72,MissedShots,0.89,0.534000015,0.106513061,Wayne Rooney,h,629,OpenPlay,2015,RightFoot,81,Manchester United,Tottenham,1,0,08/08/2015 15:45,Matteo Darmian,Cross
545918,76,MissedShots,0.746999969,0.694000015,0.043067653,Wayne Rooney,h,629,DirectFreekick,2015,RightFoot,81,Manchester United,Tottenham,1,0,08/08/2015 15:45,,Standard
545903,4,MissedShots,0.901999969,0.61,0.297303677,Christian Eriksen,a,646,OpenPlay,2015,LeftFoot,81,Manchester United,Tottenham,1,0,08/08/2015 15:45,Harry Kane,Chipped
545904,11,BlockedShot,0.879000015,0.247000008,0.03037551,Harry Kane,a,647,OpenPlay,2015,RightFoot,81,Manchester United,Tottenham,1,0,08/08/2015 15:45,Christian Eriksen,Pass
545905,11,BlockedShot,0.865999985,0.497000008,0.02103884,Toby Alderweireld,a,639,FromCorner,2015,Head,81,Manchester United,Tottenham,1,0,08/08/2015 15:45,Christian Eriksen,Cross
545906,11,MissedShots,0.830999985,0.432999992,0.053399663,Harry Kane,a,647,FromCorner,2015,RightFoot,81,Manchester United,Tottenham,1,0,08/08/2015 15:45,,Rebound
545907,17,SavedShot,0.935999985,0.352999992,0.073057853,Kyle Walker,a,638,OpenPlay,2015,RightFoot,81,Manchester United,Tottenham,1,0,08/08/2015 15:45,Christian Eriksen,Chipped
545908,21,OwnGoal,0.095,0.499000015,0,Kyle Walker,a,638,OpenPlay,2015,LeftFoot,81,Manchester United,Tottenham,1,0,08/08/2015 15:45,,Tackle
545914,46,SavedShot,0.849000015,0.671999969,0.035958253,Toby Alderweireld,a,639,SetPiece,2015,RightFoot,81,Manchester United,Tottenham,1,0,08/08/2015 15:45,,None
545919,83,SavedShot,0.933000031,0.720999985,0.03649123,Christian Eriksen,a,646,OpenPlay,2015,LeftFoot,81,Manchester United,Tottenham,1,0,08/08/2015 15:45,Toby Alderweireld,Chipped
545920,87,BlockedShot,0.901999969,0.499000015,0.098415479,Harry Kane,a,647,SetPiece,2015,Head,81,Manchester United,Tottenham,1,0,08/08/2015 15:45,Christian Eriksen,Cross
545921,88,SavedShot,0.820999985,0.354000015,0.029682795,Christian Eriksen,a,646,OpenPlay,2015,RightFoot,81,Manchester United,Tottenham,1,0,08/08/2015 15:45,Erik Lamela,Pass
487134,19,MissedShots,0.900999985,0.527999992,0.047871001,Marc Pugh,h,466,OpenPlay,2015,Head,82,Bournemouth,Aston Villa,0,1,08/08/2015 18:00,Simon Francis,Aerial
487135,24,MissedShots,0.758000031,0.395999985,0.0224238,Matt Ritchie,h,461,OpenPlay,2015,LeftFoot,82,Bournemouth,Aston Villa,0,1,08/08/2015 18:00,Joshua King,Pass
487137,28,BlockedShot,0.754000015,0.317000008,0.0209429,Joshua King,h,465,OpenPlay,2015,RightFoot,82,Bournemouth,Aston Villa,0,1,08/08/2015 18:00,Andrew Surman,Pass
487138,32,MissedShots,0.776999969,0.385999985,0.024036,Andrew Surman,h,460,OpenPlay,2015,LeftFoot,82,Bournemouth,Aston Villa,0,1,08/08/2015 18:00,Matt Ritchie,Pass
487139,36,MissedShots,0.893000031,0.475999985,0.415753007,Dan Gosling,h,462,OpenPlay,2015,RightFoot,82,Bournemouth,Aston Villa,0,1,08/08/2015 18:00,,Dispossessed
487140,40,SavedShot,0.896999969,0.317999992,0.116172999,Callum Wilson,h,468,OpenPlay,2015,RightFoot,82,Bournemouth,Aston Villa,0,1,08/08/2015 18:00,Andrew Surman,Throughball
487142,44,MissedShots,0.876999969,0.655999985,0.0540847,Joshua King,h,465,OpenPlay,2015,RightFoot,82,Bournemouth,Aston Villa,0,1,08/08/2015 18:00,Andrew Surman,Pass
487143,46,SavedShot,0.905999985,0.485,0.098804101,Marc Pugh,h,466,SetPiece,2015,RightFoot,82,Bournemouth,Aston Villa,0,1,08/08/2015 18:00,Simon Francis,HeadPass
487145,60,BlockedShot,0.835,0.773000031,0.0153938,Callum Wilson,h,468,OpenPlay,2015,RightFoot,82,Bournemouth,Aston Villa,0,1,08/08/2015 18:00,Charlie Daniels,Chipped
487149,75,MissedShots,0.835,0.632999992,0.040378101,Andrew Surman,h,460,SetPiece,2015,LeftFoot,82,Bournemouth,Aston Villa,0,1,08/08/2015 18:00,,None
487151,82,MissedShots,0.849000015,0.262999992,0.020245999,Matt Ritchie,h,461,OpenPlay,2015,RightFoot,82,Bournemouth,Aston Villa,0,1,08/08/2015 18:00,Andrew Surman,Chipped
487136,26,MissedShots,0.741999969,0.597999992,0.018269099,Idrissa Gueye,a,668,OpenPlay,2015,RightFoot,82,Bournemouth,Aston Villa,0,1,08/08/2015 18:00,Jordan Veretout,Pass
487141,42,BlockedShot,0.785999985,0.437000008,0.097370803,Leandro Bacuna,a,674,DirectFreekick,2015,RightFoot,82,Bournemouth,Aston Villa,0,1,08/08/2015 18:00,,Standard
487144,47,SavedShot,0.883000031,0.560999985,0.113668002,Idrissa Gueye,a,668,OpenPlay,2015,LeftFoot,82,Bournemouth,Aston Villa,0,1,08/08/2015 18:00,Gabriel Agbonlahor,Pass
487146,67,BlockedShot,0.86,0.502999992,0.075484298,Gabriel Agbonlahor,a,890,OpenPlay,2015,LeftFoot,82,Bournemouth,Aston Villa,0,1,08/08/2015 18:00,,None
487147,67,MissedShots,0.935,0.325999985,0.052679699,Rudy Gestede,a,671,OpenPlay,2015,RightFoot,82,Bournemouth,Aston Villa,0,1,08/08/2015 18:00,,Rebound
487148,71,Goal,0.93,0.502999992,0.374081999,Rudy Gestede,a,671,FromCorner,2015,Head,82,Bournemouth,Aston Villa,0,1,08/08/2015 18:00,Ashley Westwood,Cross
487150,81,SavedShot,0.795,0.507000008,0.054676101,Gabriel Agbonlahor,a,890,OpenPlay,2015,LeftFoot,82,Bournemouth,Aston Villa,0,1,08/08/2015 18:00,Micah Richards,TakeOn
51556,18,SavedShot,0.918000031,0.487000008,0.097273298,Gareth Barry,h,590,FromCorner,2015,Head,83,Everton,Watford,2,2,08/08/2015 18:00,Kevin Mirallas,Cross
51557,23,BlockedShot,0.761999969,0.475,0.027589999,Ross Barkley,h,592,OpenPlay,2015,LeftFoot,83,Everton,Watford,2,2,08/08/2015 18:00,Tom Cleverley,Pass
51558,29,MissedShots,0.730999985,0.435999985,0.0186351,Ross Barkley,h,592,OpenPlay,2015,LeftFoot,83,Everton,Watford,2,2,08/08/2015 18:00,Gareth Barry,Pass
51559,30,SavedShot,0.868000031,0.751999969,0.0267168,Ross Barkley,h,592,OpenPlay,2015,RightFoot,83,Everton,Watford,2,2,08/08/2015 18:00,Tom Cleverley,Pass
51562,49,MissedShots,0.939000015,0.577000008,0.213395,Romelu Lukaku,h,594,FromCorner,2015,Head,83,Everton,Watford,2,2,08/08/2015 18:00,Ross Barkley,Cross
51563,55,BlockedShot,0.765999985,0.715,0.0101561,Kevin Mirallas,h,595,OpenPlay,2015,RightFoot,83,Everton,Watford,2,2,08/08/2015 18:00,,Aerial
51567,67,MissedShots,0.916999969,0.422999992,0.076742098,Arouna Koné,h,601,OpenPlay,2015,Head,83,Everton,Watford,2,2,08/08/2015 18:00,Tom Cleverley,Cross
51568,75,Goal,0.758000031,0.585,0.0192704,Ross Barkley,h,592,OpenPlay,2015,RightFoot,83,Everton,Watford,2,2,08/08/2015 18:00,Arouna Koné,Pass
51571,85,Goal,0.933000031,0.33,0.069516197,Arouna Koné,h,601,OpenPlay,2015,RightFoot,83,Everton,Watford,2,2,08/08/2015 18:00,Romelu Lukaku,Pass
51573,88,SavedShot,0.944000015,0.716999969,0.044930998,Romelu Lukaku,h,594,OpenPlay,2015,LeftFoot,83,Everton,Watford,2,2,08/08/2015 18:00,,None
51553,12,BlockedShot,0.884000015,0.455999985,0.124563999,Troy Deeney,a,574,OpenPlay,2015,RightFoot,83,Everton,Watford,2,2,08/08/2015 18:00,Miguel Layún,LayOff
51554,12,BlockedShot,0.774000015,0.595999985,0.03026,Troy Deeney,a,574,OpenPlay,2015,RightFoot,83,Everton,Watford,2,2,08/08/2015 18:00,Jurado,TakeOn
51555,13,Goal,0.886999969,0.46,0.093539998,Miguel Layún,a,1016,OpenPlay,2015,RightFoot,83,Everton,Watford,2,2,08/08/2015 18:00,,None
51560,40,SavedShot,0.748000031,0.375,0.0234593,Etienne Capoue,a,572,OpenPlay,2015,LeftFoot,83,Everton,Watford,2,2,08/08/2015 18:00,Jurado,Pass
51561,45,MissedShots,0.81,0.735999985,0.0151124,Miguel Layún,a,1016,OpenPlay,2015,RightFoot,83,Everton,Watford,2,2,08/08/2015 18:00,,Aerial
51564,64,BlockedShot,0.935999985,0.714000015,0.078483097,Ikechi Anya,a,577,OpenPlay,2015,LeftFoot,83,Everton,Watford,2,2,08/08/2015 18:00,Etienne Capoue,Pass
51565,66,SavedShot,0.760999985,0.744000015,0.017960001,José Holebas,a,568,OpenPlay,2015,LeftFoot,83,Everton,Watford,2,2,08/08/2015 18:00,Ikechi Anya,Pass
51566,66,MissedShots,0.785,0.415,0.031419199,Jurado,a,582,OpenPlay,2015,RightFoot,83,Everton,Watford,2,2,08/08/2015 18:00,,Rebound
51569,76,SavedShot,0.850999985,0.530999985,0.017846899,Troy Deeney,a,574,OpenPlay,2015,Head,83,Everton,Watford,2,2,08/08/2015 18:00,José Holebas,Cross
51570,82,Goal,0.841999969,0.497000008,0.114175998,Odion Ighalo,a,573,OpenPlay,2015,RightFoot,83,Everton,Watford,2,2,08/08/2015 18:00,Troy Deeney,TakeOn
51572,86,MissedShots,0.721999969,0.632999992,0.0116358,Ikechi Anya,a,577,OpenPlay,2015,RightFoot,83,Everton,Watford,2,2,08/08/2015 18:00,Ben Watson,TakeOn
51577,8,BlockedShot,0.761999969,0.266000004,0.0167864,Riyad Mahrez,h,750,SetPiece,2015,LeftFoot,84,Leicester,Sunderland,4,2,08/08/2015 18:00,Marc Albrighton,Pass
51578,10,Goal,0.883000031,0.645,0.016541401,Jamie Vardy,h,755,SetPiece,2015,Head,84,Leicester,Sunderland,4,2,08/08/2015 18:00,Marc Albrighton,Cross
51579,12,BlockedShot,0.95,0.537999992,0.156549007,Shinji Okazaki,h,754,OpenPlay,2015,LeftFoot,84,Leicester,Sunderland,4,2,08/08/2015 18:00,Jamie Vardy,Pass
51580,17,Goal,0.933000031,0.507000008,0.144403994,Riyad Mahrez,h,750,OpenPlay,2015,Head,84,Leicester,Sunderland,4,2,08/08/2015 18:00,Marc Albrighton,Cross
51582,24,Goal,0.885,0.5,0.761169016,Riyad Mahrez,h,750,Penalty,2015,LeftFoot,84,Leicester,Sunderland,4,2,08/08/2015 18:00,,Standard
51583,26,SavedShot,0.853000031,0.587999992,0.298106998,Jamie Vardy,h,755,OpenPlay,2015,RightFoot,84,Leicester,Sunderland,4,2,08/08/2015 18:00,Riyad Mahrez,Pass
51584,28,MissedShots,0.914000015,0.617999992,0.030204499,Jeffrey Schlupp,h,757,OpenPlay,2015,Head,84,Leicester,Sunderland,4,2,08/08/2015 18:00,Riyad Mahrez,Cross
51586,39,MissedShots,0.856999969,0.507000008,0.124237999,Riyad Mahrez,h,750,OpenPlay,2015,LeftFoot,84,Leicester,Sunderland,4,2,08/08/2015 18:00,Jamie Vardy,Pass
51587,46,SavedShot,0.729000015,0.525999985,0.017983301,Daniel Drinkwater,h,752,OpenPlay,2015,RightFoot,84,Leicester,Sunderland,4,2,08/08/2015 18:00,Shinji Okazaki,Pass
51588,50,MissedShots,0.963000031,0.643000031,0.34553799,Jamie Vardy,h,755,OpenPlay,2015,RightFoot,84,Leicester,Sunderland,4,2,08/08/2015 18:00,Marc Albrighton,TakeOn
51590,55,ShotOnPost,0.895,0.282000008,0.066266499,Riyad Mahrez,h,750,OpenPlay,2015,LeftFoot,84,Leicester,Sunderland,4,2,08/08/2015 18:00,Shinji Okazaki,Pass
51591,56,SavedShot,0.926999969,0.322000008,0.134117007,Riyad Mahrez,h,750,OpenPlay,2015,RightFoot,84,Leicester,Sunderland,4,2,08/08/2015 18:00,Daniel Drinkwater,Throughball
51592,57,BlockedShot,0.921999969,0.59,0.01616,Wes Morgan,h,748,FromCorner,2015,Head,84,Leicester,Sunderland,4,2,08/08/2015 18:00,Marc Albrighton,Aerial
51593,58,SavedShot,0.898000031,0.417999992,0.052070498,Jamie Vardy,h,755,FromCorner,2015,LeftFoot,84,Leicester,Sunderland,4,2,08/08/2015 18:00,Riyad Mahrez,Cross
51595,61,MissedShots,0.779000015,0.4,0.061791901,Jamie Vardy,h,755,OpenPlay,2015,LeftFoot,84,Leicester,Sunderland,4,2,08/08/2015 18:00,Daniel Drinkwater,Chipped
51597,65,Goal,0.848000031,0.55,0.079319596,Marc Albrighton,h,753,OpenPlay,2015,RightFoot,84,Leicester,Sunderland,4,2,08/08/2015 18:00,,None
51600,72,MissedShots,0.813000031,0.467000008,0.076361597,Marc Albrighton,h,753,OpenPlay,2015,RightFoot,84,Leicester,Sunderland,4,2,08/08/2015 18:00,Riyad Mahrez,Pass
51601,77,MissedShots,0.875999985,0.277000008,0.048661299,Andy King,h,784,OpenPlay,2015,RightFoot,84,Leicester,Sunderland,4,2,08/08/2015 18:00,Marc Albrighton,Pass
51603,86,BlockedShot,0.868000031,0.455999985,0.121762,Shinji Okazaki,h,754,OpenPlay,2015,LeftFoot,84,Leicester,Sunderland,4,2,08/08/2015 18:00,N&#039;Golo Kanté,Pass
51574,5,BlockedShot,0.949000015,0.432999992,0.121574,Jermain Defoe,a,735,OpenPlay,2015,RightFoot,84,Leicester,Sunderland,4,2,08/08/2015 18:00,,BallTouch
51575,5,SavedShot,0.926999969,0.570999985,0.027277101,Younes Kaboul,a,736,FromCorner,2015,Head,84,Leicester,Sunderland,4,2,08/08/2015 18:00,Adam Johnson,Aerial
51576,5,SavedShot,0.926999969,0.489000015,0.050374899,Jack Rodwell,a,733,FromCorner,2015,Head,84,Leicester,Sunderland,4,2,08/08/2015 18:00,,Rebound
51581,21,MissedShots,0.708000031,0.372999992,0.0121967,Adam Johnson,a,929,OpenPlay,2015,LeftFoot,84,Leicester,Sunderland,4,2,08/08/2015 18:00,Sebastian Larsson,Pass
51585,32,MissedShots,0.845999985,0.136999998,0.0104474,Steven Fletcher,a,930,OpenPlay,2015,LeftFoot,84,Leicester,Sunderland,4,2,08/08/2015 18:00,Jermain Defoe,Pass
51589,52,MissedShots,0.954000015,0.570999985,0.102652997,Steven Fletcher,a,930,FromCorner,2015,Head,84,Leicester,Sunderland,4,2,08/08/2015 18:00,Adam Johnson,Cross
51594,59,Goal,0.87,0.542000008,0.323819011,Jermain Defoe,a,735,OpenPlay,2015,RightFoot,84,Leicester,Sunderland,4,2,08/08/2015 18:00,Adam Johnson,Throughball
51596,62,SavedShot,0.863000031,0.617999992,0.075410299,Jermain Defoe,a,735,OpenPlay,2015,RightFoot,84,Leicester,Sunderland,4,2,08/08/2015 18:00,Adam Johnson,Pass
51598,68,MissedShots,0.815999985,0.485,0.0234145,Jeremain Lens,a,781,OpenPlay,2015,LeftFoot,84,Leicester,Sunderland,4,2,08/08/2015 18:00,Adam Johnson,Cross
51599,70,Goal,0.954000015,0.517999992,0.702413023,Steven Fletcher,a,930,OpenPlay,2015,Head,84,Leicester,Sunderland,4,2,08/08/2015 18:00,Jeremain Lens,Aerial
51602,80,BlockedShot,0.706999969,0.48,0.0112551,Sebastian Larsson,a,740,OpenPlay,2015,RightFoot,84,Leicester,Sunderland,4,2,08/08/2015 18:00,Jack Rodwell,Pass
51646,1,MissedShots,0.716999969,0.317999992,0.011888,Graham Dorrans,h,801,OpenPlay,2015,RightFoot,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,Jonny Howson,Pass
51647,7,MissedShots,0.709000015,0.479000015,0.0120836,Alexander Tettey,h,791,OpenPlay,2015,RightFoot,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,,None
51648,9,MissedShots,0.953000031,0.52,0.620231986,Lewis Grabban,h,467,OpenPlay,2015,RightFoot,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,,None
51650,22,BlockedShot,0.748000031,0.315,0.044739299,Robbie Brady,h,789,DirectFreekick,2015,LeftFoot,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,,Standard
51654,32,MissedShots,0.723000031,0.683000031,0.0125375,Bradley Johnson,h,1011,OpenPlay,2015,LeftFoot,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,Jonny Howson,Pass
51657,42,MissedShots,0.806999969,0.452000008,0.0474113,Alexander Tettey,h,791,OpenPlay,2015,LeftFoot,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,Lewis Grabban,Pass
51658,44,SavedShot,0.798000031,0.602000008,0.0131445,Robbie Brady,h,789,OpenPlay,2015,LeftFoot,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,,Aerial
51659,46,MissedShots,0.903000031,0.434000015,0.046884801,Bradley Johnson,h,1011,FromCorner,2015,Head,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,Robbie Brady,Cross
51661,50,SavedShot,0.973000031,0.362999992,0.079966597,Lewis Grabban,h,467,OpenPlay,2015,RightFoot,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,Wes Hoolahan,Pass
51662,50,SavedShot,0.913000031,0.494000015,0.061810602,Bradley Johnson,h,1011,OpenPlay,2015,Head,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,Lewis Grabban,BallTouch
51663,54,SavedShot,0.775,0.272000008,0.0158366,Steven Whittaker,h,926,OpenPlay,2015,LeftFoot,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,Wes Hoolahan,Pass
51664,61,MissedShots,0.785,0.479000015,0.023917999,Jonny Howson,h,792,OpenPlay,2015,RightFoot,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,,None
51665,66,BlockedShot,0.740999985,0.485,0.0171044,Bradley Johnson,h,1011,OpenPlay,2015,LeftFoot,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,Graham Dorrans,Interception
51666,68,Goal,0.710999985,0.442999992,0.0117161,Nathan Redmond,h,790,OpenPlay,2015,RightFoot,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,Wes Hoolahan,Pass
51667,75,BlockedShot,0.945,0.312999992,0.032845899,Steven Whittaker,h,926,OpenPlay,2015,RightFoot,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,Robbie Brady,Cross
51670,86,MissedShots,0.781999969,0.592999992,0.0279264,Robbie Brady,h,789,OpenPlay,2015,LeftFoot,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,Cameron Jerome,Pass
51672,90,MissedShots,0.885,0.455,0.050709799,Cameron Jerome,h,794,SetPiece,2015,Head,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,Nathan Redmond,Cross
51649,12,BlockedShot,0.853000031,0.736999969,0.023883101,Jordon Mutch,a,632,OpenPlay,2015,RightFoot,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,Glenn Murray,Pass
51651,29,BlockedShot,0.845999985,0.402000008,0.059064899,Jason Puncheon,a,514,OpenPlay,2015,RightFoot,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,,None
51652,30,SavedShot,0.965,0.477000008,0.631695986,Glenn Murray,a,882,OpenPlay,2015,LeftFoot,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,Joel Ward,HeadPass
51653,30,MissedShots,0.959000015,0.308999996,0.012009,Joel Ward,a,510,OpenPlay,2015,Head,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,Glenn Murray,Pass
51655,38,Goal,0.955,0.577000008,0.392138004,Wilfried Zaha,a,522,OpenPlay,2015,RightFoot,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,Jason Puncheon,Cross
51656,41,SavedShot,0.864000015,0.399000015,0.132127002,Jordon Mutch,a,632,OpenPlay,2015,RightFoot,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,Yohan Cabaye,Throughball
51660,48,Goal,0.975999985,0.594000015,0.321473986,Damien Delaney,a,511,FromCorner,2015,RightFoot,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,Pape Souaré,HeadPass
51668,84,SavedShot,0.758000031,0.325,0.0228204,Yohan Cabaye,a,516,OpenPlay,2015,RightFoot,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,James McArthur,Pass
51669,86,MissedShots,0.798000031,0.544000015,0.058491901,Connor Wickham,a,519,OpenPlay,2015,RightFoot,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,Jason Puncheon,Pass
51671,87,SavedShot,0.784000015,0.515,0.0626183,Yannick Bolasie,a,518,OpenPlay,2015,RightFoot,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,James McArthur,LayOff
51673,93,Goal,0.888000031,0.432999992,0.393427998,Yohan Cabaye,a,516,OpenPlay,2015,RightFoot,85,Norwich,Crystal Palace,1,3,08/08/2015 18:00,James McArthur,Throughball
51525,10,MissedShots,0.760999985,0.225,0.0154953,Branislav Ivanovic,h,682,OpenPlay,2015,RightFoot,86,Chelsea,Swansea,2,2,08/08/2015 20:30,Willian,Pass
51528,17,BlockedShot,0.726999969,0.345999985,0.0146816,Nemanja Matic,h,697,OpenPlay,2015,LeftFoot,86,Chelsea,Swansea,2,2,08/08/2015 20:30,Eden Hazard,Pass
51529,22,Goal,0.838000031,0.845,0.040701602,Oscar,h,692,DirectFreekick,2015,RightFoot,86,Chelsea,Swansea,2,2,08/08/2015 20:30,,Standard
51534,32,SavedShot,0.98,0.243999996,0.050366402,Diego Costa,h,802,OpenPlay,2015,RightFoot,86,Chelsea,Swansea,2,2,08/08/2015 20:30,,Dispossessed
51536,36,MissedShots,0.85,0.332000008,0.052944001,Cesc Fàbregas,h,686,OpenPlay,2015,RightFoot,86,Chelsea,Swansea,2,2,08/08/2015 20:30,Willian,Pass
51537,36,MissedShots,0.913000031,0.43,0.136502996,Oscar,h,692,OpenPlay,2015,RightFoot,86,Chelsea,Swansea,2,2,08/08/2015 20:30,,Rebound
51544,58,BlockedShot,0.891999969,0.726999969,0.034211699,Willian,h,700,OpenPlay,2015,RightFoot,86,Chelsea,Swansea,2,2,08/08/2015 20:30,Diego Costa,Pass
51546,65,MissedShots,0.915999985,0.504000015,0.120536998,Branislav Ivanovic,h,682,SetPiece,2015,Head,86,Chelsea,Swansea,2,2,08/08/2015 20:30,Cesc Fàbregas,Cross
51549,74,SavedShot,0.968000031,0.332999992,0.102913998,Eden Hazard,h,701,OpenPlay,2015,RightFoot,86,Chelsea,Swansea,2,2,08/08/2015 20:30,Willian,Pass
51550,75,BlockedShot,0.785,0.295,0.0167777,Branislav Ivanovic,h,682,OpenPlay,2015,RightFoot,86,Chelsea,Swansea,2,2,08/08/2015 20:30,Willian,Pass
51552,86,MissedShots,0.816999969,0.535999985,0.066054799,Falcao,h,696,OpenPlay,2015,RightFoot,86,Chelsea,Swansea,2,2,08/08/2015 20:30,Eden Hazard,Pass
51524,6,MissedShots,0.916999969,0.595999985,0.038043499,Bafétimbi Gomis,a,717,FromCorner,2015,Head,86,Chelsea,Swansea,2,2,08/08/2015 20:30,Jonjo Shelvey,Cross
51526,14,BlockedShot,0.885,0.440999985,0.365916997,Bafétimbi Gomis,a,717,OpenPlay,2015,LeftFoot,86,Chelsea,Swansea,2,2,08/08/2015 20:30,Jonjo Shelvey,TakeOn
51527,14,SavedShot,0.811999969,0.362999992,0.035971601,Ki Sung-yueng,a,723,OpenPlay,2015,LeftFoot,86,Chelsea,Swansea,2,2,08/08/2015 20:30,Bafétimbi Gomis,Pass
51530,28,SavedShot,0.924000015,0.450999985,0.312094986,Bafétimbi Gomis,a,717,OpenPlay,2015,Head,86,Chelsea,Swansea,2,2,08/08/2015 20:30,Jefferson Montero,Cross
51531,28,BlockedShot,0.936999969,0.524000015,0.556185007,André Ayew,a,713,OpenPlay,2015,LeftFoot,86,Chelsea,Swansea,2,2,08/08/2015 20:30,,Rebound
51532,28,Goal,0.929000015,0.537000008,0.510694981,André Ayew,a,713,OpenPlay,2015,LeftFoot,86,Chelsea,Swansea,2,2,08/08/2015 20:30,,Rebound
51533,29,OwnGoal,0.056999998,0.295,0,Federico Fernández,a,708,OpenPlay,2015,RightFoot,86,Chelsea,Swansea,2,2,08/08/2015 20:30,,Aerial
51535,36,SavedShot,0.775,0.693000031,0.0176246,Gylfi Sigurdsson,a,714,OpenPlay,2015,RightFoot,86,Chelsea,Swansea,2,2,08/08/2015 20:30,Jefferson Montero,Pass
51538,46,BlockedShot,0.788000031,0.675999985,0.067128003,Gylfi Sigurdsson,a,714,DirectFreekick,2015,RightFoot,86,Chelsea,Swansea,2,2,08/08/2015 20:30,,Standard
51539,46,BlockedShot,0.926999969,0.602000008,0.057061698,Bafétimbi Gomis,a,717,FromCorner,2015,LeftFoot,86,Chelsea,Swansea,2,2,08/08/2015 20:30,Jonjo Shelvey,Cross
51540,47,MissedShots,0.934000015,0.524000015,0.120199002,Federico Fernández,a,708,FromCorner,2015,Head,86,Chelsea,Swansea,2,2,08/08/2015 20:30,Jonjo Shelvey,Cross
51541,49,BlockedShot,0.86,0.629000015,0.0391942,Gylfi Sigurdsson,a,714,FromCorner,2015,LeftFoot,86,Chelsea,Swansea,2,2,08/08/2015 20:30,,Foul
51542,54,Goal,0.885,0.5,0.761169016,Bafétimbi Gomis,a,717,Penalty,2015,RightFoot,86,Chelsea,Swansea,2,2,08/08/2015 20:30,,Standard
51543,57,SavedShot,0.805,0.66,0.0245251,Jefferson Montero,a,715,OpenPlay,2015,RightFoot,86,Chelsea,Swansea,2,2,08/08/2015 20:30,Jonjo Shelvey,TakeOn
51545,60,SavedShot,0.963000031,0.665999985,0.069078803,Jefferson Montero,a,715,OpenPlay,2015,RightFoot,86,Chelsea,Swansea,2,2,08/08/2015 20:30,Gylfi Sigurdsson,Pass
51547,66,BlockedShot,0.768000031,0.595999985,0.025423501,Jonjo Shelvey,a,769,OpenPlay,2015,LeftFoot,86,Chelsea,Swansea,2,2,08/08/2015 20:30,Jack Cork,Pass
51548,72,SavedShot,0.904000015,0.63,0.0946448,Wayne Routledge,a,719,OpenPlay,2015,RightFoot,86,Chelsea,Swansea,2,2,08/08/2015 20:30,Jonjo Shelvey,Pass
51551,80,SavedShot,0.846999969,0.25,0.025434,André Ayew,a,713,OpenPlay,2015,LeftFoot,86,Chelsea,Swansea,2,2,08/08/2015 20:30,Eder,Pass
